Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Lone Bluff",Oct-13,$631K,0%,,8,700%,,11,0%,,1,-75%,,14,0,,102.20%,-0.70%,,95111
"San Jose, CA - Lone Bluff",Nov-13,$631K,0%,,11,37.50%,,10,-9.10%,,3,200%,,20,6,,101.50%,-0.70%,,95111
"San Jose, CA - Lone Bluff",Dec-13,$625K,-0.90%,,12,9.10%,,5,-50%,,,,,20,0,,100.60%,-1%,,95111
"San Jose, CA - Lone Bluff",Jan-14,$625K,0%,,8,-33.30%,,6,20%,,1,,,18,-2,,99%,-1.60%,,95111
"San Jose, CA - Lone Bluff",Feb-14,$630K,0.80%,,5,-37.50%,,3,-50%,,1,0%,,16,-2,,98.50%,-0.50%,,95111
"San Jose, CA - Lone Bluff",Mar-14,$630K,0%,,3,-40%,,1,-66.70%,,1,0%,,3,-13,,100%,1.50%,,95111
"San Jose, CA - Lone Bluff",May-15,$628K,,,1,,,1,,,1,,,377,,,114.60%,,,95111
"San Jose, CA - Lone Bluff",Jun-15,$628K,0%,,1,0%,,1,0%,,,,,377,0,,114.60%,0%,,95111
"San Jose, CA - Lone Bluff",Jul-15,$604K,-3.80%,,2,100%,,1,0%,,,,,223,-155,,109.10%,-5.50%,,95111
"San Jose, CA - Lone Bluff",Aug-15,$580K,-4%,,1,-50%,,1,0%,,,,,68,-155,,103.60%,-5.50%,,95111
"San Jose, CA - Lone Bluff",Sep-15,$585K,0.90%,,2,100%,,2,100%,,1,,,39,-30,,103.10%,-0.50%,,95111
"San Jose, CA - Lone Bluff",Oct-15,$590K,0.90%,,1,-50%,,1,-50%,,1,0%,,9,-30,,102.60%,-0.50%,,95111
"San Jose, CA - Lone Bluff",Nov-15,$590K,0%,,1,0%,,1,0%,,1,0%,,9,0,,102.60%,0%,,95111
"San Jose, CA - Lone Bluff",Dec-15,$660K,11.90%,,1,0%,,1,0%,,1,0%,,,,,98.50%,-4.10%,,95111
"San Jose, CA - Lone Bluff",Jan-16,$660K,0%,,1,0%,,1,0%,,1,0%,,,,,98.50%,0%,,95111
"San Jose, CA - Lone Bluff",Feb-16,$660K,0%,,1,0%,,1,0%,,,,,,,,98.50%,0%,,95111
"San Jose, CA - Lone Bluff",Mar-16,$600K,-9.10%,,1,0%,,,,,,,,126,,,96%,-2.50%,,95111
"San Jose, CA - Lone Bluff",Apr-16,$600K,0%,,1,0%,,,,,,,,126,0,,96%,0%,,95111
"San Jose, CA - Lone Bluff",May-16,$600K,0%,-4.50%,1,0%,0%,,,,,,,126,0,-251,96%,0%,-18.60%,95111
"San Jose, CA - Los Gatos",Dec-15,$920K,,,1,,,1,,,,,,7,,,103.60%,,,95030
"San Jose, CA - Los Gatos",Jan-16,$920K,0%,,1,0%,,1,0%,,,,,7,0,,103.60%,0%,,95030
"San Jose, CA - Los Gatos",Feb-16,$920K,0%,,1,0%,,1,0%,,,,,7,0,,103.60%,0%,,95030
"San Jose, CA - Los Gatos",Nov-16,"$1,188K",,,1,,,1,,,,,,5,,,108%,,,95030
"San Jose, CA - Los Gatos",Dec-16,"$1,188K",0%,29.10%,1,0%,0%,1,0%,0%,,,,5,0,-2,108%,0%,4.40%,95030
"San Jose, CA - Lynhaven",Jan-12,$785K,-1.60%,,1,-50%,,,,,2,0%,,56,14,,96.30%,0.50%,,95117
"San Jose, CA - Lynhaven",Feb-12,$765K,-2.50%,,1,0%,,,,,1,-50%,,100,44,,95.60%,-0.70%,,95117
"San Jose, CA - Lynhaven",Mar-12,$765K,0%,,1,0%,,,,,,,,100,0,,95.60%,0%,,95117
"San Jose, CA - Lynhaven",Apr-12,$798K,4.20%,20.70%,2,100%,100%,,,,,,,131,31,1,96.70%,1.10%,-6.60%,95117
"San Jose, CA - Lynhaven",May-12,$830K,4.10%,12.50%,1,-50%,-50%,,,,,,,162,31,-32,97.80%,1.10%,-2.20%,95117
"San Jose, CA - Lynhaven",Jun-12,$830K,0%,12.50%,1,0%,-50%,,,,,,,162,0,-32,97.80%,0%,-2.20%,95117
"San Jose, CA - Lynhaven",Feb-13,$855K,,11.80%,1,,0%,1,,,,,,2,,-98,104.90%,,9.30%,95117
"San Jose, CA - Lynhaven",Mar-13,$855K,0%,11.80%,1,0%,0%,1,0%,,,,,2,0,-98,104.90%,0%,9.30%,95117
"San Jose, CA - Lynhaven",Apr-13,$855K,0%,7.20%,1,0%,-50%,1,0%,,1,,,2,0,-129,104.90%,0%,8.20%,95117
"San Jose, CA - Lynhaven",Jul-13,$990K,,,1,,,,,,,,,38,,,100%,,,95117
"San Jose, CA - Lynhaven",Aug-13,$990K,0%,,1,0%,,,,,,,,38,0,,100%,0%,,95117
"San Jose, CA - Lynhaven",Sep-13,$990K,0%,,1,0%,,1,,,1,,,38,0,,100%,0%,,95117
"San Jose, CA - Lynhaven",Dec-13,$935K,,,1,,,1,,,,,,99,,,98.40%,,,95117
"San Jose, CA - Lynhaven",Jan-14,$935K,0%,,1,0%,,1,0%,,,,,99,0,,98.40%,0%,,95117
"San Jose, CA - Lynhaven",Feb-14,$999K,6.80%,16.80%,2,100%,100%,2,100%,100%,,,,54,-45,52,99.80%,1.40%,-5.10%,95117
"San Jose, CA - Lynhaven",Mar-14,"$1,126K",12.80%,31.70%,2,0%,100%,2,0%,100%,,,,14,-41,12,100.20%,0.40%,-4.70%,95117
"San Jose, CA - Lynhaven",Apr-14,"$1,126K",0%,31.70%,2,0%,100%,1,-50%,0%,,,,14,0,12,100.20%,0%,-4.70%,95117
"San Jose, CA - Lynhaven",May-14,"$1,190K",5.70%,,1,-50%,,,,,,,,18,5,,99.20%,-1%,,95117
"San Jose, CA - Lynhaven",May-15,"$1,350K",,13.40%,1,,0%,1,,,,,,21,,3,108%,,8.80%,95117
"San Jose, CA - Lynhaven",Jun-15,"$1,350K",0%,,1,0%,,,,,,,,21,0,,108%,0%,,95117
"San Jose, CA - Lynhaven",Jul-15,"$1,350K",0%,,1,0%,,,,,,,,21,0,,108%,0%,,95117
"San Jose, CA - Lynhaven",Mar-16,$918K,,,1,,,1,,,,,,59,,,99.20%,,,95117
"San Jose, CA - Lynhaven",Apr-16,$918K,0%,,1,0%,,,,,,,,59,0,,99.20%,0%,,95117
"San Jose, CA - Lynhaven",May-16,$918K,0%,-32%,1,0%,0%,,,,,,,59,0,38,99.20%,0%,-8.80%,95117
"San Jose, CA - Lynhaven",Aug-16,"$1,600K",,,1,,,1,,,,,,29,,,96.10%,,,95117
"San Jose, CA - Lynhaven",Sep-16,"$1,600K",0%,,1,0%,,,,,,,,29,0,,96.10%,0%,,95117
"San Jose, CA - Lynhaven",Oct-16,"$1,600K",0%,,1,0%,,,,,,,,29,0,,96.10%,0%,,95117
"San Jose, CA - Mayfair",Jan-12,$290K,0%,-12.10%,2,0%,-33.30%,2,0%,100%,,,,18,0,-28,88.60%,0%,-12.90%,95116
"San Jose, CA - Mayfair",Feb-12,$290K,0%,-12.10%,2,0%,100%,,,,,,,18,0,-28,88.60%,0%,-12.90%,95116
"San Jose, CA - Mayfair",Jan-13,$465K,,60.30%,1,,-50%,,,,1,,,123,,106,96.90%,,8.30%,95116
"San Jose, CA - Mayfair",Feb-13,$465K,0%,60.30%,1,0%,-50%,,,,,,,123,0,106,96.90%,0%,8.30%,95116
"San Jose, CA - Mayfair",Mar-13,$450K,-3.20%,,2,100%,,,,,,,,133,10,,99.60%,2.70%,,95116
"San Jose, CA - Mayfair",Apr-13,$435K,-3.30%,,1,-50%,,2,,,2,,,142,10,,102.40%,2.70%,,95116
"San Jose, CA - Mayfair",May-13,$488K,12.10%,,2,100%,,2,0%,,,,,75,-67,,105.20%,2.80%,,95116
"San Jose, CA - Mayfair",Jun-13,$540K,10.80%,,1,-50%,,2,0%,,,,,8,-67,,108%,2.80%,,95116
"San Jose, CA - Mayfair",Jul-13,$540K,0%,,1,0%,,,,,,,,8,0,,108%,0%,,95116
"San Jose, CA - Mayfair",Apr-14,$550K,,26.40%,1,,0%,2,,0%,,,,58,,-84,96.80%,,-5.50%,95116
"San Jose, CA - Mayfair",May-14,$550K,0%,12.80%,1,0%,-50%,2,0%,0%,1,,,58,0,-17,96.80%,0%,-8.30%,95116
"San Jose, CA - Mayfair",Jun-14,$545K,-0.90%,0.90%,2,100%,100%,1,-50%,-50%,1,0%,,49,-9,41,97.50%,0.70%,-10.50%,95116
"San Jose, CA - Mayfair",Jul-14,$540K,-0.90%,0%,1,-50%,0%,3,200%,,2,100%,,40,-9,32,98.20%,0.70%,-9.80%,95116
"San Jose, CA - Mayfair",Aug-14,$570K,5.50%,,2,100%,,2,-33.30%,,2,0%,,26,-15,,99%,0.80%,,95116
"San Jose, CA - Mayfair",Sep-14,$599K,5.20%,,1,-50%,,3,50%,,3,50%,,11,-15,,99.80%,0.80%,,95116
"San Jose, CA - Mayfair",Oct-14,$599K,0%,,1,0%,,1,-66.70%,,2,-33.30%,,11,0,,99.80%,0%,,95116
"San Jose, CA - Mayfair",Dec-14,$531K,,,1,,,1,,,2,,,13,,,106.50%,,,95116
"San Jose, CA - Mayfair",Jan-15,$531K,0%,,1,0%,,1,0%,,1,-50%,,13,0,,106.50%,0%,,95116
"San Jose, CA - Mayfair",Feb-15,$491K,-7.70%,,2,100%,,,,,1,0%,,78,65,,92.10%,-14.40%,,95116
"San Jose, CA - Mayfair",Mar-15,$450K,-8.30%,,1,-50%,,,,,,,,142,65,,77.70%,-14.40%,,95116
"San Jose, CA - Mayfair",Apr-15,$450K,0%,-18.20%,1,0%,0%,,,,,,,142,0,84,77.70%,0%,-19.10%,95116
"San Jose, CA - Mayfair",May-15,$600K,33.30%,9.10%,1,0%,0%,1,,-50%,1,,0%,243,101,185,100%,22.30%,3.20%,95116
"San Jose, CA - Mayfair",Jun-15,$600K,0%,10.10%,1,0%,-50%,1,0%,0%,1,0%,0%,243,0,194,100%,0%,2.50%,95116
"San Jose, CA - Mayfair",Jul-15,$600K,0%,11.10%,1,0%,0%,2,100%,-33.30%,2,100%,0%,243,0,203,100%,0%,1.80%,95116
"San Jose, CA - Mayfair",Sep-15,$507K,,-15.40%,1,,0%,2,,-33.30%,2,,-33.30%,33,,22,112.90%,,13.10%,95116
"San Jose, CA - Mayfair",Oct-15,$507K,0%,-15.40%,1,0%,0%,1,-50%,0%,2,0%,0%,33,0,22,112.90%,0%,13.10%,95116
"San Jose, CA - Mayfair",Nov-15,$529K,4.20%,,2,100%,,,,,1,-50%,,111,78,,105%,-7.90%,,95116
"San Jose, CA - Mayfair",Dec-15,$550K,4.10%,3.50%,1,-50%,0%,,,,,,,188,78,175,97.20%,-7.90%,-9.30%,95116
"San Jose, CA - Mayfair",Jan-16,$550K,0%,3.50%,2,100%,100%,,,,,,,166,-23,153,96.40%,-0.80%,-10.10%,95116
"San Jose, CA - Mayfair",Feb-16,$550K,0%,12.10%,1,-50%,-50%,,,,,,,143,-23,66,95.70%,-0.80%,3.50%,95116
"San Jose, CA - Mayfair",Mar-16,$550K,0%,22.20%,1,0%,0%,1,,,1,,,143,0,1,95.70%,0%,17.90%,95116
"San Jose, CA - Mayfair",Sep-16,$550K,,8.50%,1,,0%,,,,,,,,,,88%,,-24.90%,95116
"San Jose, CA - Mayfair",Oct-16,$550K,0%,8.50%,1,0%,0%,,,,,,,,,,88%,0%,-24.90%,95116
"San Jose, CA - Mayfair",Nov-16,$550K,0%,4.10%,1,0%,-50%,,,,,,,,,,88%,0%,-17%,95116
"San Jose, CA - Morrill",Jan-13,$875K,,,1,,,,,,,,,156,,,97.30%,,,95132
"San Jose, CA - Morrill",Feb-13,$875K,0%,,1,0%,,,,,,,,156,0,,97.30%,0%,,95132
"San Jose, CA - Morrill",Mar-13,$875K,0%,,1,0%,,,,,,,,156,0,,97.30%,0%,,95132
"San Jose, CA - Morrill",Jul-16,"$1,078K",,,1,,,1,,,,,,21,,,102.70%,,,95132
"San Jose, CA - Morrill",Aug-16,"$1,078K",0%,,1,0%,,1,0%,,,,,21,0,,102.70%,0%,,95132
"San Jose, CA - Morrill",Sep-16,"$1,078K",0%,,1,0%,,,,,,,,21,0,,102.70%,0%,,95132
"San Jose, CA - Mount Pleasant South",Feb-14,$730K,,,1,,,1,,,,,,17,,,97.30%,,,95127
"San Jose, CA - Mount Pleasant South",Mar-14,$730K,0%,,1,0%,,,,,,,,17,0,,97.30%,0%,,95127
"San Jose, CA - Mount Pleasant South",Apr-14,$730K,0%,,1,0%,,,,,,,,17,0,,97.30%,0%,,95127
"San Jose, CA - Mount Pleasant South",May-15,$900K,,,1,,,,,,,,,131,,,98.90%,,,95127
"San Jose, CA - Mount Pleasant South",Jun-15,$900K,0%,,1,0%,,,,,,,,131,0,,98.90%,0%,,95127
"San Jose, CA - Mount Pleasant South",Jul-15,$900K,0%,,1,0%,,,,,,,,131,0,,98.90%,0%,,95127
"San Jose, CA - Noddin",Mar-13,$860K,,,1,,,1,,,,,,15,,,114.70%,,,95124
"San Jose, CA - Noddin",Apr-13,$906K,5.30%,,2,100%,,2,100%,,,,,12,-4,,110.20%,-4.40%,,95124
"San Jose, CA - Noddin",May-13,$906K,0%,,2,0%,,1,-50%,,,,,12,0,,110.20%,0%,,95124
"San Jose, CA - Noddin",Jun-13,$951K,5%,,1,-50%,,1,0%,,,,,8,-4,,105.80%,-4.40%,,95124
"San Jose, CA - Noddin",Oct-13,$790K,,,1,,,1,,,,,,52,,,98.10%,,,95124
"San Jose, CA - Noddin",Nov-13,$796K,0.80%,,2,100%,,1,0%,,,,,32,-21,,96.30%,-1.90%,,95124
"San Jose, CA - Noddin",Dec-13,$796K,0%,,2,0%,,,,,,,,32,0,,96.30%,0%,,95124
"San Jose, CA - Noddin",Jan-14,$803K,0.80%,,1,-50%,,,,,,,,11,-21,,94.40%,-1.90%,,95124
"San Jose, CA - Noddin",Jun-14,"$1,280K",,34.60%,1,,0%,1,,0%,,,,10,,2,98.50%,,-7.30%,95124
"San Jose, CA - Noddin",Jul-14,"$1,280K",0%,,1,0%,,1,0%,,,,,10,0,,98.50%,0%,,95124
"San Jose, CA - Noddin",Aug-14,"$1,280K",0%,,1,0%,,,,,,,,10,0,,98.50%,0%,,95124
"San Jose, CA - Noddin",Dec-14,$975K,,22.40%,1,,-50%,1,,,,,,16,,-16,114.70%,,18.40%,95124
"San Jose, CA - Noddin",Jan-15,$975K,0%,21.50%,1,0%,0%,1,0%,,,,,16,0,5,114.70%,0%,20.30%,95124
"San Jose, CA - Noddin",Feb-15,$975K,0%,,1,0%,,,,,,,,16,0,,114.70%,0%,,95124
"San Jose, CA - Noddin",Apr-16,"$1,385K",,,1,,,1,,,1,,,,,,100%,,,95124
"San Jose, CA - Noddin",May-16,"$1,385K",0%,,1,0%,,2,100%,,2,100%,,,,,100%,0%,,95124
"San Jose, CA - Noddin",Jun-16,"$1,385K",0%,,1,0%,,2,0%,,2,0%,,,,,100%,0%,,95124
"San Jose, CA - Noddin",Aug-16,"$1,154K",,,1,,,2,,,,,,10,,,100.30%,,,95124
"San Jose, CA - Noddin",Sep-16,"$1,275K",10.40%,,2,100%,,1,-50%,,,,,8,-3,,100.20%,-0.20%,,95124
"San Jose, CA - Noddin",Oct-16,"$1,275K",0%,,2,0%,,1,0%,,,,,8,0,,100.20%,0%,,95124
"San Jose, CA - Noddin",Nov-16,"$1,395K",9.50%,,1,-50%,,,,,,,,5,-3,,100%,-0.20%,,95124
"San Jose, CA - Oak Grove",Jan-12,$533K,0%,8.40%,1,0%,-50%,2,100%,,1,,,13,0,-50,107.70%,0%,7.70%,95119
"San Jose, CA - Oak Grove",Oct-12,$480K,,,1,,,1,,,,,,6,,,88.90%,,,95119
"San Jose, CA - Oak Grove",Nov-12,$480K,0%,-10%,1,0%,0%,1,0%,0%,,,,6,0,-7,88.90%,0%,-18.90%,95119
"San Jose, CA - Oak Grove",Dec-12,$480K,0%,-10%,1,0%,0%,1,0%,0%,,,,6,0,-7,88.90%,0%,-18.90%,95119
"San Jose, CA - Oak Grove",Feb-13,$730K,,,1,,,1,,,,,,8,,,104.30%,,,95119
"San Jose, CA - Oak Grove",Mar-13,$730K,0%,,1,0%,,1,0%,,,,,8,0,,104.30%,0%,,95119
"San Jose, CA - Oak Grove",Apr-13,$730K,0%,,1,0%,,,,,,,,8,0,,104.30%,0%,,95119
"San Jose, CA - Oak Grove",Sep-14,$875K,,,1,,,,,,,,,77,,,104.40%,,,95119
"San Jose, CA - Oak Grove",Oct-14,$875K,0%,,1,0%,,,,,,,,77,0,,104.40%,0%,,95119
"San Jose, CA - Oak Grove",Nov-14,$875K,0%,,1,0%,,,,,,,,77,0,,104.40%,0%,,95119
"San Jose, CA - Oak Grove",Apr-15,$950K,,,1,,,1,,,,,,1,,,105.60%,,,95119
"San Jose, CA - Oak Grove",May-15,$950K,0%,,1,0%,,1,0%,,,,,1,0,,105.60%,0%,,95119
"San Jose, CA - Oak Grove",Jun-15,$950K,0%,,1,0%,,,,,,,,1,0,,105.60%,0%,,95119
"San Jose, CA - Oster",Mar-12,$725K,,57.60%,1,,0%,1,,0%,,,,14,,-1,100.70%,,-1.50%,95124
"San Jose, CA - Oster",Apr-12,$725K,0%,57.60%,1,0%,0%,1,0%,,,,,14,0,-1,100.70%,0%,-1.50%,95124
"San Jose, CA - Oster",May-12,$725K,0%,57.60%,1,0%,0%,1,0%,,,,,14,0,-1,100.70%,0%,-1.50%,95124
"San Jose, CA - Oster",Dec-12,$550K,,,1,,,,,,,,,37,,,100%,,,95124
"San Jose, CA - Oster",Jan-13,$550K,0%,,1,0%,,,,,,,,37,0,,100%,0%,,95124
"San Jose, CA - Oster",Feb-13,$550K,0%,,1,0%,,,,,,,,37,0,,100%,0%,,95124
"San Jose, CA - Oster",Mar-14,$700K,,,1,,,1,,,,,,15,,,98.60%,,,95124
"San Jose, CA - Oster",Apr-14,$700K,0%,,1,0%,,1,0%,,,,,15,0,,98.60%,0%,,95124
"San Jose, CA - Oster",May-14,$700K,0%,,1,0%,,,,,,,,15,0,,98.60%,0%,,95124
"San Jose, CA - Oster",Aug-14,$749K,,,1,,,1,,,,,,23,,,99.90%,,,95124
"San Jose, CA - Oster",Sep-14,$749K,0%,,1,0%,,1,0%,,,,,23,0,,99.90%,0%,,95124
"San Jose, CA - Oster",Oct-14,$749K,0%,,1,0%,,,,,,,,23,0,,99.90%,0%,,95124
"San Jose, CA - Oster",Jan-15,$825K,,,1,,,1,,,,,,51,,,103.10%,,,95124
"San Jose, CA - Oster",Feb-15,$825K,0%,,1,0%,,,,,,,,51,0,,103.10%,0%,,95124
"San Jose, CA - Oster",Mar-15,$825K,0%,17.90%,1,0%,0%,,,,,,,51,0,36,103.10%,0%,4.50%,95124
"San Jose, CA - Rose-Sartorette",Jan-12,$650K,0%,-5.80%,1,0%,0%,,,,1,0%,-75%,23,0,-151,102.80%,0%,8.20%,95124
"San Jose, CA - Rose-Sartorette",Feb-12,$643K,-1.10%,1.20%,2,100%,-50%,,,,,,,22,-1,-67,101.40%,-1.30%,3.50%,95124
"San Jose, CA - Rose-Sartorette",Mar-12,$636K,-1.10%,9.60%,1,-50%,-66.70%,,,,,,,21,-1,15,100.10%,-1.30%,1%,95124
"San Jose, CA - Rose-Sartorette",Apr-12,$636K,0%,9.60%,1,0%,-66.70%,,,,,,,21,0,15,100.10%,0%,1%,95124
"San Jose, CA - Rose-Sartorette",Nov-12,$819K,,,1,,,3,,,1,,,14,,,102.50%,,,95124
"San Jose, CA - Rose-Sartorette",Dec-12,$817K,-0.20%,25.70%,2,100%,100%,3,0%,50%,,,,14,-1,-10,97.30%,-5.20%,-5.50%,95124
"San Jose, CA - Rose-Sartorette",Jan-13,$815K,-0.20%,25.40%,3,50%,200%,3,0%,,1,,0%,14,1,-9,98.20%,0.90%,-4.60%,95124
"San Jose, CA - Rose-Sartorette",Feb-13,$835K,2.40%,29.80%,4,33.30%,100%,1,-66.70%,,,,,31,17,9,99.20%,1%,-2.20%,95124
"San Jose, CA - Rose-Sartorette",Mar-13,$854K,2.30%,34.40%,3,-25%,200%,1,0%,,,,,41,11,20,101.60%,2.40%,1.50%,95124
"San Jose, CA - Rose-Sartorette",Apr-13,$892K,4.40%,40.40%,2,-33.30%,100%,,,,,,,556,515,535,102.40%,0.80%,2.30%,95124
"San Jose, CA - Rose-Sartorette",Jan-14,$920K,,12.90%,1,,-66.70%,,,,,,,84,,70,99.50%,,1.30%,95124
"San Jose, CA - Rose-Sartorette",Feb-14,$920K,0%,10.20%,1,0%,-75%,2,,100%,,,,84,0,54,99.50%,0%,0.20%,95124
"San Jose, CA - Rose-Sartorette",Mar-14,$920K,0%,7.70%,1,0%,-66.70%,2,0%,100%,,,,84,0,43,99.50%,0%,-2.10%,95124
"San Jose, CA - Rose-Sartorette",Apr-14,$963K,4.60%,7.90%,2,100%,0%,2,0%,,,,,9,-76,-548,103.10%,3.60%,0.70%,95124
"San Jose, CA - Rose-Sartorette",May-14,$963K,0%,,2,0%,,,,,,,,9,0,,103.10%,0%,,95124
"San Jose, CA - Rose-Sartorette",Jun-14,$963K,0%,,2,0%,,,,,,,,9,0,,103.10%,0%,,95124
"San Jose, CA - Rose-Sartorette",Sep-14,$935K,,,1,,,1,,,,,,14,,,101.10%,,,95124
"San Jose, CA - Rose-Sartorette",Oct-14,$935K,0%,,1,0%,,,,,,,,14,0,,101.10%,0%,,95124
"San Jose, CA - Rose-Sartorette",Nov-14,$935K,0%,,1,0%,,,,,,,,14,0,,101.10%,0%,,95124
"San Jose, CA - Rose-Sartorette",Mar-16,"$1,320K",,,1,,,1,,,,,,39,,,94.40%,,,95124
"San Jose, CA - Rose-Sartorette",Apr-16,"$1,320K",0%,,1,0%,,1,0%,,1,,,39,0,,94.40%,0%,,95124
"San Jose, CA - Rose-Sartorette",May-16,"$1,320K",0%,,1,0%,,2,100%,,1,0%,,39,0,,94.40%,0%,,95124
"San Jose, CA - Rose-Sartorette",Jul-16,"$1,355K",,,2,,,1,,,,,,37,,,98.60%,,,95124
"San Jose, CA - Rose-Sartorette",Aug-16,"$1,355K",0%,,2,0%,,,,,,,,37,0,,98.60%,0%,,95124
"San Jose, CA - Rose-Sartorette",Sep-16,"$1,355K",0%,,2,0%,,,,,,,,37,0,,98.60%,0%,,95124
"San Jose, CA - San Thomas West",Feb-12,$530K,,,1,,,1,,,4,,,8,,,107%,,,95130
"San Jose, CA - San Thomas West",Mar-12,$565K,6.60%,-10.30%,2,100%,100%,1,0%,-66.70%,1,-75%,0%,81,73,,105.20%,-1.80%,5.20%,95130
"San Jose, CA - San Thomas West",Apr-12,$600K,6.20%,-6.10%,3,50%,50%,1,0%,-66.70%,1,0%,0%,152,72,144,98.70%,-6.50%,-3.10%,95130
"San Jose, CA - San Thomas West",May-12,$600K,0%,-4.80%,2,-33.30%,-33.30%,1,0%,-66.70%,1,0%,,153,1,148,94.60%,-4.10%,-7%,95130
"San Jose, CA - San Thomas West",Jun-12,$600K,0%,3.60%,1,-50%,-50%,1,0%,0%,,,,152,-1,147,85.70%,-8.90%,-16.60%,95130
"San Jose, CA - San Thomas West",Feb-13,$797K,,50.30%,2,,100%,2,,100%,,,,35,,27,102.60%,,-4.30%,95130
"San Jose, CA - San Thomas West",Mar-13,$748K,-6.10%,32.40%,3,50%,50%,2,0%,100%,,,,20,-15,-61,103.80%,1.20%,-1.40%,95130
"San Jose, CA - San Thomas West",Apr-13,$748K,0%,24.70%,3,0%,0%,2,0%,100%,1,,0%,20,0,-132,103.80%,0%,5.10%,95130
"San Jose, CA - San Thomas West",May-13,$711K,-5%,18.50%,1,-66.70%,-50%,3,50%,200%,2,100%,100%,20,0,-133,106.10%,2.30%,11.50%,95130
"San Jose, CA - San Thomas West",Jun-13,$600K,-15.60%,0%,1,0%,0%,4,33.30%,300%,3,50%,,48,28,-104,107.10%,1%,21.40%,95130
"San Jose, CA - San Thomas West",Jul-13,$600K,0%,,1,0%,,4,0%,,3,0%,,48,0,,107.10%,0%,,95130
"San Jose, CA - San Thomas West",Aug-13,$855K,42.50%,,3,200%,,3,-25%,,1,-66.70%,,48,0,,100.80%,-6.30%,,95130
"San Jose, CA - San Thomas West",Sep-13,$855K,0%,,3,0%,,1,-66.70%,,1,0%,,48,0,,98.50%,-2.40%,,95130
"San Jose, CA - San Thomas West",Oct-13,$855K,0%,,3,0%,,,,,,,,48,0,,98.50%,0%,,95130
"San Jose, CA - San Thomas West",Nov-13,$700K,-18.10%,,1,-66.70%,,,,,,,,74,26,,100%,1.50%,,95130
"San Jose, CA - San Thomas West",Dec-13,$880K,25.70%,,1,0%,,,,,,,,156,82,,97.80%,-2.20%,,95130
"San Jose, CA - San Thomas West",Jan-14,$880K,0%,,1,0%,,,,,,,,156,0,,97.80%,0%,,95130
"San Jose, CA - San Thomas West",Feb-14,$880K,0%,10.50%,1,0%,-50%,,,,,,,156,0,121,97.80%,0%,-4.90%,95130
"San Jose, CA - San Thomas West",Apr-14,$870K,,16.20%,1,,-66.70%,2,,0%,1,,0%,2,,-18,98.90%,,-4.90%,95130
"San Jose, CA - San Thomas West",May-14,$870K,0%,22.30%,1,0%,0%,2,0%,-33.30%,,,,2,0,-18,98.90%,0%,-7.20%,95130
"San Jose, CA - San Thomas West",Jun-14,$870K,0%,44.90%,1,0%,0%,4,100%,0%,2,,-33.30%,2,0,-46,98.90%,0%,-8.20%,95130
"San Jose, CA - San Thomas West",Sep-14,"$1,080K",,26.30%,1,,-66.70%,1,,0%,2,,100%,12,,-36,100%,,1.50%,95130
"San Jose, CA - San Thomas West",Oct-14,"$1,080K",0%,26.30%,1,0%,-66.70%,1,0%,,1,-50%,,12,0,-36,100%,0%,1.50%,95130
"San Jose, CA - San Thomas West",Nov-14,$960K,-11.10%,37.10%,2,100%,100%,,,,1,0%,,67,55,-7,98.80%,-1.20%,-1.20%,95130
"San Jose, CA - San Thomas West",Dec-14,$840K,-12.50%,-4.50%,1,-50%,0%,,,,1,0%,,122,55,-34,97.70%,-1.20%,-0.10%,95130
"San Jose, CA - San Thomas West",Jan-15,$840K,0%,-4.50%,1,0%,0%,1,,,,,,122,0,-34,97.70%,0%,-0.10%,95130
"San Jose, CA - San Thomas West",Feb-15,"$1,495K",78%,69.90%,1,0%,0%,2,100%,,1,,,14,-108,-142,112.80%,15.20%,15%,95130
"San Jose, CA - San Thomas West",Mar-15,"$1,173K",-21.50%,,2,100%,,2,0%,,,,,121,107,,102.40%,-10.40%,,95130
"San Jose, CA - San Thomas West",Apr-15,"$1,355K",15.50%,55.80%,3,50%,200%,1,-50%,-50%,,,,22,-99,20,104.40%,2%,5.50%,95130
"San Jose, CA - San Thomas West",May-15,"$1,103K",-18.60%,26.90%,2,-33.30%,100%,1,0%,-50%,1,,,125,103,123,100.20%,-4.20%,1.30%,95130
"San Jose, CA - San Thomas West",Jun-15,"$1,178K",6.80%,35.40%,2,0%,100%,1,0%,-75%,,,,22,-103,20,106.30%,6.10%,7.40%,95130
"San Jose, CA - San Thomas West",Jul-15,"$1,000K",-15.10%,,1,-50%,,1,0%,,,,,22,0,,104.20%,-2.20%,,95130
"San Jose, CA - San Thomas West",Aug-15,"$1,000K",0%,,1,0%,,,,,,,,22,0,,104.20%,0%,,95130
"San Jose, CA - San Thomas West",Mar-16,$950K,,-19%,1,,-50%,3,,50%,,,,16,,-105,105.60%,,3.20%,95130
"San Jose, CA - San Thomas West",Apr-16,$950K,0%,-29.90%,1,0%,-66.70%,4,33.30%,300%,,,,16,0,-6,105.60%,0%,1.10%,95130
