Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Berryessa Creek",16-Aug,$706K,0.80%,38.30%,2,-33.30%,-50.00%,4,-20.00%,33.30%,1,-50.00%,,11,-5,3,115.80%,1.40%,11.20%,95132
"San Jose, CA - Berryessa Creek",16-Sep,$630K,-10.70%,23.50%,5,150.00%,25.00%,6,50.00%,50.00%,1,0.00%,-50.00%,16,5,8,114.70%,-1.10%,11.30%,95132
"San Jose, CA - Berryessa Creek",16-Oct,$630K,0.00%,10.50%,5,0.00%,150.00%,7,16.70%,250.00%,3,200.00%,50.00%,15,-1,-9,113.30%,-1.40%,11.80%,95132
"San Jose, CA - Berryessa Creek",16-Nov,$633K,0.40%,14.50%,8,60.00%,300.00%,5,-28.60%,150.00%,,,,19,4,-25,111.30%,-2.00%,11.20%,95132
"San Jose, CA - Berryessa Creek",16-Dec,$710K,12.30%,32.70%,5,-37.50%,400.00%,4,-20.00%,,,,,16,-3,-31,108.50%,-2.80%,7.50%,95132
"San Jose, CA - Blackford",12-Jan,$525K,0.00%,,1,0.00%,,,,,,,,79,0,,95.60%,0.00%,,95117
"San Jose, CA - Blackford",12-Apr,$435K,,7.40%,1,,-66.70%,1,,0.00%,,,,6,,-72,100.00%,,2.90%,95117
"San Jose, CA - Blackford",12-May,$435K,0.00%,11.50%,1,0.00%,-50.00%,4,300.00%,100.00%,1,,,6,0,-41,100.00%,0.00%,3.10%,95117
"San Jose, CA - Blackford",12-Jun,$440K,1.10%,4.80%,3,200.00%,200.00%,3,-25.00%,50.00%,,,,9,3,-7,104.50%,4.50%,6.80%,95117
"San Jose, CA - Blackford",12-Jul,$585K,33.00%,,3,0.00%,,3,0.00%,,,,,9,0,,105.80%,1.30%,,95117
"San Jose, CA - Blackford",12-Aug,$585K,0.00%,,3,0.00%,,,,,,,,9,0,,105.80%,0.00%,,95117
"San Jose, CA - Blackford",12-Sep,$590K,0.90%,,1,-66.70%,,,,,,,,27,18,,103.90%,-1.90%,,95117
"San Jose, CA - Blackford",12-Dec,$438K,,-16.60%,1,,0.00%,2,,,,,,23,,-56,99.50%,,3.90%,95117
"San Jose, CA - Blackford",13-Jan,$528K,20.50%,0.60%,2,100.00%,100.00%,1,-50.00%,,,,,15,-8,-64,102.20%,2.70%,6.60%,95117
"San Jose, CA - Blackford",13-Feb,$528K,0.00%,,2,0.00%,,1,0.00%,,,,,15,0,,102.20%,0.00%,,95117
"San Jose, CA - Blackford",13-Mar,$618K,17.00%,,1,-50.00%,,2,100.00%,,,,,7,-8,,104.90%,2.70%,,95117
"San Jose, CA - Blackford",13-Apr,$615K,-0.50%,41.40%,2,100.00%,100.00%,3,50.00%,200.00%,1,,,11,4,5,104.30%,-0.60%,4.30%,95117
"San Jose, CA - Blackford",13-May,$570K,-7.30%,31.00%,3,50.00%,200.00%,4,33.30%,0.00%,,,,10,-1,4,108.60%,4.30%,8.60%,95117
"San Jose, CA - Blackford",13-Jun,$570K,0.00%,29.50%,5,66.70%,66.70%,5,25.00%,66.70%,2,,,11,1,2,106.70%,-2.00%,2.10%,95117
"San Jose, CA - Blackford",13-Jul,$644K,13.00%,10.10%,5,0.00%,66.70%,6,20.00%,100.00%,2,0.00%,,11,0,2,107.50%,0.90%,1.70%,95117
"San Jose, CA - Blackford",13-Aug,$697K,8.20%,19.10%,4,-20.00%,33.30%,4,-33.30%,,1,-50.00%,,11,0,2,105.10%,-2.40%,-0.70%,95117
"San Jose, CA - Blackford",13-Sep,$660K,-5.30%,11.90%,3,-25.00%,200.00%,4,0.00%,,3,200.00%,,21,10,-6,104.40%,-0.70%,0.50%,95117
"San Jose, CA - Blackford",13-Oct,$660K,0.00%,,1,-66.70%,,3,-25.00%,,1,-66.70%,,54,33,,100.20%,-4.20%,,95117
"San Jose, CA - Blackford",13-Nov,$547K,-17.10%,,4,300.00%,,3,0.00%,,1,0.00%,,41,-14,,100.40%,0.20%,,95117
"San Jose, CA - Blackford",13-Dec,$519K,-5.10%,18.50%,3,-25.00%,200.00%,1,-66.70%,-50.00%,,,,27,-14,4,100.50%,0.10%,0.90%,95117
"San Jose, CA - Blackford",14-Jan,$547K,5.40%,3.60%,4,33.30%,100.00%,,,,,,,44,17,29,100.20%,-0.30%,-2.00%,95117
"San Jose, CA - Blackford",14-Feb,$675K,23.40%,27.80%,1,-75.00%,-50.00%,,,,,,,60,17,45,99.40%,-0.80%,-2.80%,95117
"San Jose, CA - Blackford",14-Mar,$675K,0.00%,9.20%,1,0.00%,0.00%,,,,,,,60,0,53,99.40%,0.00%,-5.50%,95117
"San Jose, CA - Blackford",14-Oct,$553K,,-16.20%,1,,0.00%,2,,-33.30%,,,,16,,-38,100.50%,,0.40%,95117
"San Jose, CA - Blackford",14-Nov,$567K,2.50%,3.60%,2,100.00%,-50.00%,4,100.00%,33.30%,,,,13,-4,-28,106.20%,5.70%,5.80%,95117
"San Jose, CA - Blackford",14-Dec,$581K,2.40%,11.80%,3,50.00%,0.00%,3,-25.00%,200.00%,,,,11,-2,-16,110.10%,3.90%,9.70%,95117
"San Jose, CA - Blackford",15-Jan,$608K,4.70%,11.10%,4,33.30%,0.00%,4,33.30%,,,,,8,-3,-36,113.40%,3.30%,13.20%,95117
"San Jose, CA - Blackford",15-Feb,$642K,5.70%,-4.90%,4,0.00%,300.00%,2,-50.00%,,,,,9,1,-52,112.30%,-1.10%,12.90%,95117
"San Jose, CA - Blackford",15-Mar,$659K,2.60%,-2.40%,3,-25.00%,200.00%,3,50.00%,,1,,,7,-2,-53,110.40%,-1.90%,11.00%,95117
"San Jose, CA - Blackford",15-Apr,$688K,4.40%,,1,-66.70%,,2,-33.30%,,1,0.00%,,10,3,,107.50%,-2.90%,,95117
"San Jose, CA - Blackford",15-May,$816K,18.60%,,2,100.00%,,2,0.00%,,,,,10,0,,128.90%,21.40%,,95117
"San Jose, CA - Blackford",15-Jun,$816K,0.00%,,2,0.00%,,1,-50.00%,,,,,10,0,,128.90%,0.00%,,95117
"San Jose, CA - Blackford",15-Jul,$816K,0.00%,,2,0.00%,,,,,,,,10,0,,128.90%,0.00%,,95117
"San Jose, CA - Blackford",15-Sep,$787K,,,1,,,2,,,,,,15,,,106.50%,,,95117
"San Jose, CA - Blackford",15-Oct,$794K,0.80%,43.50%,2,100.00%,100.00%,2,0.00%,0.00%,,,,12,-3,-4,107.30%,0.80%,6.80%,95117
"San Jose, CA - Blackford",15-Nov,$794K,0.00%,40.00%,2,0.00%,0.00%,,,,,,,12,0,-1,107.30%,0.00%,1.10%,95117
"San Jose, CA - Blackford",15-Dec,$800K,0.80%,37.80%,1,-50.00%,-66.70%,,,,,,,9,-3,-2,108.10%,0.80%,-2.00%,95117
"San Jose, CA - Blackford",16-Feb,$830K,,29.30%,1,,-75.00%,3,,50.00%,1,,,2,,-7,110.80%,,-1.50%,95117
"San Jose, CA - Blackford",16-Mar,$842K,1.40%,27.70%,2,100.00%,-33.30%,3,0.00%,0.00%,,,,6,4,-2,110.90%,0.10%,0.50%,95117
"San Jose, CA - Blackford",16-Apr,$830K,-1.40%,20.60%,3,50.00%,200.00%,3,0.00%,50.00%,,,,9,4,-1,110.60%,-0.40%,3.10%,95117
"San Jose, CA - Blackford",16-May,$838K,1.00%,2.70%,2,-33.30%,0.00%,3,0.00%,50.00%,1,,,10,1,-1,110.50%,-0.10%,-18.50%,95117
"San Jose, CA - Blackford",16-Jun,$812K,-3.20%,-0.60%,2,0.00%,0.00%,3,0.00%,200.00%,,,,13,3,3,107.00%,-3.50%,-22.00%,95117
"San Jose, CA - Blackford",16-Jul,$800K,-1.40%,-2.00%,3,50.00%,50.00%,2,-33.30%,,,,,9,-4,-1,102.30%,-4.60%,-26.60%,95117
"San Jose, CA - Blackford",16-Aug,$800K,0.00%,,3,0.00%,,,,,,,,9,0,,102.30%,0.00%,,95117
"San Jose, CA - Blackford",16-Sep,$805K,0.60%,2.30%,2,-33.30%,100.00%,2,,0.00%,2,,,8,-2,-8,101.50%,-0.90%,-5.00%,95117
"San Jose, CA - Blackford",16-Nov,$720K,,-9.30%,1,,-50.00%,2,,,,,,28,,16,103.20%,,-4.20%,95117
"San Jose, CA - Blackford",16-Dec,$745K,3.50%,-6.90%,2,100.00%,100.00%,,,,,,,35,7,26,102.90%,-0.20%,-5.20%,95117
"San Jose, CA - Bonita-24th",12-Nov,$183K,,,2,,,1,,,,,,11,,,100.00%,,,95116
"San Jose, CA - Bonita-24th",12-Dec,$183K,0.00%,,2,0.00%,,1,0.00%,,,,,11,0,,100.00%,0.00%,,95116
"San Jose, CA - Bonita-24th",13-Jan,$183K,0.00%,,2,0.00%,,,,,,,,11,0,,100.00%,0.00%,,95116
"San Jose, CA - Bonita-24th",13-Sep,$275K,,,1,,,2,,,,,,8,,,107.80%,,,95116
"San Jose, CA - Bonita-24th",13-Oct,$275K,0.00%,,1,0.00%,,2,0.00%,,,,,8,0,,107.80%,0.00%,,95116
"San Jose, CA - Bonita-24th",13-Nov,$275K,0.00%,50.30%,1,0.00%,-50.00%,,,,,,,8,0,-3,107.80%,0.00%,7.80%,95116
"San Jose, CA - Bonita-24th",14-May,$360K,,,1,,,1,,,,,,35,,,100.00%,,,95116
"San Jose, CA - Bonita-24th",14-Jun,$360K,0.00%,,1,0.00%,,1,0.00%,,,,,35,0,,100.00%,0.00%,,95116
"San Jose, CA - Bonita-24th",14-Jul,$360K,0.00%,,1,0.00%,,,,,,,,35,0,,100.00%,0.00%,,95116
"San Jose, CA - Bonita-24th",15-Apr,$370K,,,1,,,1,,,,,,6,,,107.20%,,,95116
"San Jose, CA - Bonita-24th",15-May,$370K,0.00%,2.80%,1,0.00%,0.00%,1,0.00%,0.00%,,,,6,0,-29,107.20%,0.00%,7.20%,95116
"San Jose, CA - Bonita-24th",15-Jun,$370K,0.00%,2.80%,1,0.00%,0.00%,,,,,,,6,0,-29,107.20%,0.00%,7.20%,95116
"San Jose, CA - Bonita-24th",15-Sep,$420K,,,1,,,1,,,,,,29,,,97.90%,,,95116
"San Jose, CA - Bonita-24th",15-Oct,$420K,0.00%,,1,0.00%,,,,,,,,29,0,,97.90%,0.00%,,95116
"San Jose, CA - Bonita-24th",15-Nov,$420K,0.00%,,1,0.00%,,,,,,,,29,0,,97.90%,0.00%,,95116
"San Jose, CA - Bonita-24th",16-Jun,$409K,,10.40%,1,,0.00%,1,,,1,,,18,,12,103.40%,,-3.80%,95116
"San Jose, CA - Bonita-24th",16-Jul,$408K,-0.10%,,2,100.00%,,,,,,,,99,81,,102.70%,-0.70%,,95116
"San Jose, CA - Bonita-24th",16-Aug,$408K,0.00%,,2,0.00%,,,,,,,,99,0,,102.70%,0.00%,,95116
"San Jose, CA - Bonita-24th",16-Sep,$408K,-0.10%,-2.90%,1,-50.00%,0.00%,,,,,,,180,81,151,102.00%,-0.70%,4.10%,95116
"San Jose, CA - Branham-Kirk",12-Jan,$270K,0.00%,0.00%,1,0.00%,0.00%,,,,,,,8,0,-31,100.00%,0.00%,0.00%,95118
"San Jose, CA - Branham-Kirk",12-Feb,$270K,0.00%,0.00%,1,0.00%,0.00%,,,,,,,8,0,-31,100.00%,0.00%,0.00%,95118
"San Jose, CA - Branham-Kirk",12-Jun,$367K,,11.20%,1,,-50.00%,,,,,,,38,,31,101.90%,,0.50%,95118
"San Jose, CA - Branham-Kirk",12-Jul,$367K,0.00%,,1,0.00%,,,,,,,,38,0,,101.90%,0.00%,,95118
"San Jose, CA - Branham-Kirk",12-Aug,$367K,0.00%,,1,0.00%,,2,,,2,,,38,0,,101.90%,0.00%,,95118
"San Jose, CA - Branham-Kirk",12-Nov,$404K,,,4,,,4,,,,,,46,,,100.20%,,,95118
"San Jose, CA - Branham-Kirk",12-Dec,$404K,0.00%,49.70%,6,50.00%,500.00%,4,0.00%,300.00%,,,,11,-35,3,101.80%,1.50%,1.80%,95118
"San Jose, CA - Branham-Kirk",13-Jan,$404K,0.00%,49.70%,6,0.00%,500.00%,4,0.00%,,1,,,11,0,3,101.80%,0.00%,1.80%,95118
"San Jose, CA - Branham-Kirk",13-Feb,$438K,8.40%,62.30%,5,-16.70%,400.00%,3,-25.00%,,,,,10,-1,2,108.50%,6.70%,8.50%,95118
"San Jose, CA - Branham-Kirk",13-Mar,$445K,1.60%,,3,-40.00%,,3,0.00%,,,,,12,2,,110.90%,2.40%,,95118
"San Jose, CA - Branham-Kirk",13-Apr,$445K,0.00%,,3,0.00%,,1,-66.70%,,,,,12,0,,110.90%,0.00%,,95118
"San Jose, CA - Branham-Kirk",13-Jun,$555K,,51.20%,1,,0.00%,2,,,,,,10,,-28,115.90%,,13.90%,95118
"San Jose, CA - Branham-Kirk",13-Jul,$538K,-3.20%,46.50%,2,100.00%,100.00%,2,0.00%,,,,,11,1,-28,115.80%,0.00%,13.90%,95118
"San Jose, CA - Branham-Kirk",13-Aug,$538K,0.00%,46.50%,2,0.00%,100.00%,2,0.00%,0.00%,,,,11,0,-28,115.80%,0.00%,13.90%,95118
"San Jose, CA - Branham-Kirk",13-Sep,$480K,-10.70%,,2,0.00%,,3,50.00%,,1,,,11,1,,109.80%,-6.00%,,95118
"San Jose, CA - Branham-Kirk",13-Oct,$448K,-6.80%,,2,0.00%,,3,0.00%,,,,,10,-1,,104.20%,-5.60%,,95118
"San Jose, CA - Branham-Kirk",13-Nov,$440K,-1.70%,8.90%,3,50.00%,-25.00%,3,0.00%,-25.00%,,,,11,1,-35,102.40%,-1.80%,2.20%,95118
"San Jose, CA - Branham-Kirk",13-Dec,$428K,-2.80%,5.80%,2,-33.30%,-66.70%,1,-66.70%,-75.00%,,,,23,12,12,101.70%,-0.70%,-0.10%,95118
"San Jose, CA - Branham-Kirk",14-Jan,$400K,-6.40%,-1.00%,1,-50.00%,-83.30%,1,0.00%,-75.00%,,,,37,14,26,98.80%,-2.90%,-3.00%,95118
"San Jose, CA - Branham-Kirk",14-Mar,$620K,,39.30%,1,,-66.70%,3,,0.00%,,,,3,,-9,112.70%,,1.80%,95118
"San Jose, CA - Branham-Kirk",14-Apr,$517K,-16.60%,16.20%,4,300.00%,33.30%,3,0.00%,200.00%,,,,7,4,-5,106.60%,-6.10%,-4.20%,95118
"San Jose, CA - Branham-Kirk",14-May,$517K,0.00%,,4,0.00%,,2,-33.30%,,,,,7,0,,106.60%,0.00%,,95118
"San Jose, CA - Branham-Kirk",14-Jun,$449K,-13.20%,-19.10%,3,-25.00%,200.00%,1,-50.00%,-50.00%,,,,8,1,-3,104.60%,-2.00%,-11.30%,95118
"San Jose, CA - Branham-Kirk",14-Jul,$560K,24.70%,4.20%,1,-66.70%,-50.00%,1,0.00%,-50.00%,,,,6,-2,-5,101.80%,-2.80%,-14.00%,95118
"San Jose, CA - Branham-Kirk",14-Aug,$560K,0.00%,4.20%,1,0.00%,-50.00%,2,100.00%,0.00%,,,,6,0,-5,101.80%,0.00%,-14.00%,95118
"San Jose, CA - Branham-Kirk",14-Sep,$501K,-10.50%,4.40%,2,100.00%,0.00%,2,0.00%,-33.30%,1,,0.00%,5,-2,-7,102.40%,0.60%,-7.30%,95118
"San Jose, CA - Branham-Kirk",14-Oct,$446K,-11.00%,-0.30%,2,0.00%,0.00%,2,0.00%,-33.30%,,,,27,23,17,102.10%,-0.30%,-2.10%,95118
"San Jose, CA - Branham-Kirk",14-Nov,$446K,0.00%,1.40%,2,0.00%,-33.30%,1,-50.00%,-66.70%,,,,27,0,16,102.10%,0.00%,-0.30%,95118
"San Jose, CA - Branham-Kirk",14-Dec,$450K,0.90%,5.30%,1,-50.00%,-50.00%,1,0.00%,0.00%,,,,51,24,28,101.10%,-1.00%,-0.60%,95118
"San Jose, CA - Branham-Kirk",15-Jan,$465K,3.30%,16.30%,1,0.00%,0.00%,1,0.00%,0.00%,,,,6,-45,-31,97.90%,-3.20%,-0.90%,95118
"San Jose, CA - Branham-Kirk",15-Feb,$465K,0.00%,,1,0.00%,,1,0.00%,,,,,6,0,,97.90%,0.00%,,95118
"San Jose, CA - Branham-Kirk",15-Mar,$465K,0.00%,-25.00%,1,0.00%,0.00%,,,,,,,6,0,3,97.90%,0.00%,-14.80%,95118
"San Jose, CA - Branham-Kirk",15-Sep,$625K,,24.80%,1,,-50.00%,2,,0.00%,,,,21,,17,105.00%,,2.60%,95118
"San Jose, CA - Branham-Kirk",15-Oct,$608K,-2.80%,36.20%,2,100.00%,0.00%,2,0.00%,0.00%,,,,14,-7,-13,108.80%,3.80%,6.70%,95118
"San Jose, CA - Branham-Kirk",15-Nov,$608K,0.00%,36.20%,2,0.00%,0.00%,1,-50.00%,0.00%,,,,14,0,-13,108.80%,0.00%,6.70%,95118
