Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Almaden Meadows",14-Jun,"$1,149K",1.90%,20.80%,16,33.30%,14.30%,17,-10.50%,0%,1,-83.30%,-87.50%,9,-1,-6,108.20%,3.40%,6.70%,95120
"San Jose, CA - Almaden Meadows",14-Jul,"$1,163K",1.20%,21.90%,18,12.50%,38.50%,17,0%,-15%,3,200%,-57.10%,6,-3,-7,108.80%,0.60%,6.50%,95120
"San Jose, CA - Almaden Meadows",14-Aug,"$1,184K",1.80%,19.60%,16,-11.10%,14.30%,13,-23.50%,-31.60%,3,0%,-40%,7,1,-11,109.20%,0.40%,7.80%,95120
"San Jose, CA - Almaden Meadows",14-Sep,"$1,192K",0.70%,21.90%,13,-18.80%,-7.10%,13,0%,18.20%,5,66.70%,0%,8,2,-9,105.90%,-3.30%,4.50%,95120
"San Jose, CA - Almaden Meadows",14-Oct,"$1,078K",-9.60%,9.80%,11,-15.40%,-8.30%,8,-38.50%,-11.10%,2,-60%,-60%,20,12,3,102.70%,-3.20%,1.90%,95120
"San Jose, CA - Almaden Meadows",14-Nov,"$1,055K",-2.10%,9.90%,7,-36.40%,-36.40%,5,-37.50%,-28.60%,1,-50%,,22,2,2,101.30%,-1.40%,0.60%,95120
"San Jose, CA - Almaden Meadows",14-Dec,"$1,058K",0.20%,4.40%,8,14.30%,-33.30%,1,-80%,-87.50%,,,,27,5,4,100.80%,-0.40%,0.50%,95120
"San Jose, CA - Almaden Meadows",15-Jan,"$1,055K",-0.30%,1.20%,4,-50%,-66.70%,4,300%,-20%,2,,100%,69,42,56,99.90%,-0.90%,-2%,95120
"San Jose, CA - Almaden Meadows",15-Feb,"$1,075K",1.90%,-4.40%,5,25%,-16.70%,5,25%,-16.70%,2,0%,0%,56,-14,48,102.70%,2.70%,-1.20%,95120
"San Jose, CA - Almaden Meadows",15-Mar,"$1,200K",11.60%,13.10%,5,0%,25%,12,140%,20%,3,50%,-25%,13,-43,6,107.30%,4.60%,1.80%,95120
"San Jose, CA - Almaden Meadows",15-Apr,"$1,170K",-2.50%,2.60%,10,100%,66.70%,15,25%,15.40%,4,33.30%,100%,9,-4,-1,109.20%,1.90%,3.50%,95120
"San Jose, CA - Almaden Meadows",15-May,"$1,207K",3.20%,7%,12,20%,0%,14,-6.70%,-26.30%,3,-25%,-50%,9,0,-1,110%,0.80%,5.20%,95120
"San Jose, CA - Almaden Meadows",15-Jun,"$1,209K",0.20%,5.20%,12,0%,-25%,8,-42.90%,-52.90%,1,-66.70%,0%,10,1,1,108.50%,-1.50%,0.30%,95120
"San Jose, CA - Almaden Meadows",15-Jul,"$1,231K",1.80%,5.80%,8,-33.30%,-55.60%,5,-37.50%,-70.60%,2,100%,-33.30%,9,-1,3,108.20%,-0.20%,-0.60%,95120
"San Jose, CA - Almaden Meadows",15-Aug,"$1,156K",-6.10%,-2.30%,6,-25%,-62.50%,8,60%,-38.50%,3,50%,0%,31,22,25,105.10%,-3.10%,-4.10%,95120
"San Jose, CA - Almaden Meadows",15-Sep,"$1,237K",7%,3.70%,6,0%,-53.80%,9,12.50%,-30.80%,3,0%,-40%,10,-22,2,107.90%,2.70%,2%,95120
"San Jose, CA - Almaden Meadows",15-Oct,"$1,237K",0%,14.70%,6,0%,-45.50%,8,-11.10%,0%,3,0%,50%,20,10,-1,105.30%,-2.60%,2.60%,95120
"San Jose, CA - Almaden Meadows",15-Nov,"$1,248K",0.90%,18.30%,5,-16.70%,-28.60%,7,-12.50%,40%,2,-33.30%,100%,9,-11,-13,111.20%,5.90%,9.90%,95120
"San Jose, CA - Almaden Meadows",15-Dec,"$1,268K",1.60%,19.90%,6,20%,-25%,5,-28.60%,400%,2,0%,,26,17,-2,106.20%,-5%,5.40%,95120
"San Jose, CA - Almaden Meadows",16-Jan,"$1,203K",-5.10%,14%,6,0%,50%,3,-40%,-25%,1,-50%,-50%,11,-15,-58,105.20%,-1%,5.20%,95120
"San Jose, CA - Almaden Meadows",16-Feb,"$1,225K",1.90%,14%,8,33.30%,60%,5,66.70%,0%,2,100%,0%,62,51,7,99.90%,-5.30%,-2.80%,95120
"San Jose, CA - Almaden Meadows",16-Mar,"$1,240K",1.20%,3.30%,7,-12.50%,40%,12,140%,0%,3,50%,0%,9,-53,-4,102.70%,2.80%,-4.60%,95120
"San Jose, CA - Almaden Meadows",16-Apr,"$1,280K",3.20%,9.40%,11,57.10%,10%,13,8.30%,-13.30%,1,-66.70%,-75%,14,5,5,104%,1.30%,-5.20%,95120
"San Jose, CA - Almaden Meadows",16-May,"$1,300K",1.60%,7.70%,11,0%,-8.30%,13,0%,-7.10%,2,100%,-33.30%,9,-5,0,105%,1%,-5%,95120
"San Jose, CA - Almaden Meadows",16-Jun,"$1,268K",-2.50%,4.80%,10,-9.10%,-16.70%,13,0%,62.50%,7,250%,600%,14,5,4,103.10%,-1.90%,-5.40%,95120
"San Jose, CA - Almaden Meadows",16-Jul,"$1,245K",-1.80%,1.20%,10,0%,25%,13,0%,160%,4,-42.90%,100%,21,7,12,101%,-2%,-7.20%,95120
"San Jose, CA - Almaden Meadows",16-Aug,"$1,300K",4.40%,12.50%,10,0%,66.70%,10,-23.10%,25%,3,-25%,0%,21,0,-11,100.90%,-0.20%,-4.30%,95120
"San Jose, CA - Almaden Meadows",16-Sep,"$1,218K",-6.30%,-1.50%,10,0%,66.70%,5,-50%,-44.40%,5,66.70%,66.70%,33,13,24,100.60%,-0.30%,-7.30%,95120
"San Jose, CA - Almaden Meadows",16-Oct,"$1,159K",-4.80%,-6.30%,6,-40%,0%,7,40%,-12.50%,4,-20%,33.30%,47,14,27,101.70%,1.10%,-3.60%,95120
"San Jose, CA - Almaden Meadows",16-Nov,"$1,150K",-0.80%,-7.80%,6,0%,20%,6,-14.30%,-14.30%,3,-25%,50%,48,1,39,101%,-0.70%,-10.10%,95120
"San Jose, CA - Almaden Meadows",16-Dec,"$1,160K",0.90%,-8.50%,7,16.70%,16.70%,4,-33.30%,-20%,,,,35,-13,10,102.70%,1.70%,-3.50%,95120
"San Jose, CA - Almaden Valley",12-Jan,$839K,-8.60%,-3.10%,66,-10.80%,-10.80%,67,6.30%,-1.50%,70,22.80%,-18.60%,67,20,-1,98.10%,0.20%,1%,95120
"San Jose, CA - Almaden Valley",12-Feb,$825K,-1.70%,-4.10%,66,0%,-2.90%,81,20.90%,-12.90%,65,-7.10%,-38.70%,56,-11,-32,97.20%,-0.90%,0.70%,95120
"San Jose, CA - Almaden Valley",12-Mar,$825K,0%,-1.80%,79,19.70%,0%,114,40.70%,-17.40%,71,9.20%,-40.80%,35,-21,-23,97.50%,0.40%,0.10%,95120
"San Jose, CA - Almaden Valley",12-Apr,$837K,1.50%,-0.70%,88,11.40%,3.50%,129,13.20%,-18.40%,76,7%,-41.10%,19,-16,-11,98.20%,0.70%,0.30%,95120
"San Jose, CA - Almaden Valley",12-May,$855K,2.20%,-2.80%,103,17%,-1.90%,151,17.10%,-5%,85,11.80%,-34.60%,18,-1,-7,99.30%,1.10%,1.10%,95120
"San Jose, CA - Almaden Valley",12-Jun,$894K,4.50%,3.60%,112,8.70%,-1.80%,143,-5.30%,-1.40%,70,-17.60%,-46.20%,18,0,-7,99.70%,0.30%,1.20%,95120
"San Jose, CA - Almaden Valley",12-Jul,$910K,1.80%,3.50%,127,13.40%,15.50%,140,-2.10%,-0.70%,78,11.40%,-36.10%,18,0,-12,99.80%,0.10%,1.70%,95120
"San Jose, CA - Almaden Valley",12-Aug,$890K,-2.20%,6.90%,123,-3.10%,7.90%,124,-11.40%,6.90%,71,-9%,-33.60%,20,2,-22,99.60%,-0.20%,1.60%,95120
"San Jose, CA - Almaden Valley",12-Sep,$868K,-2.50%,7.30%,106,-13.80%,11.60%,115,-7.30%,8.50%,72,1.40%,-25%,22,2,-29,99.90%,0.30%,2.80%,95120
"San Jose, CA - Almaden Valley",12-Oct,$878K,1.20%,5.10%,100,-5.70%,0%,107,-7%,18.90%,67,-6.90%,-24.70%,23,1,-21,99.80%,-0.10%,2.70%,95120
"San Jose, CA - Almaden Valley",12-Nov,$900K,2.50%,5.30%,96,-4%,17.10%,85,-20.60%,7.60%,43,-35.80%,-41.10%,22,-1,-18,99.90%,0.10%,2.50%,95120
"San Jose, CA - Almaden Valley",12-Dec,$902K,0.20%,-1.70%,93,-3.10%,25.70%,66,-22.40%,4.80%,30,-30.20%,-47.40%,23,1,-24,99.60%,-0.30%,1.60%,95120
"San Jose, CA - Almaden Valley",13-Jan,$910K,0.90%,8.50%,81,-12.90%,22.70%,65,-1.50%,-3%,34,13.30%,-51.40%,26,3,-41,99.40%,-0.20%,1.30%,95120
"San Jose, CA - Almaden Valley",13-Feb,$910K,0%,10.30%,75,-7.40%,13.60%,91,40%,12.30%,43,26.50%,-33.80%,18,-8,-38,100.10%,0.70%,2.90%,95120
"San Jose, CA - Almaden Valley",13-Mar,$993K,9.10%,20.30%,88,17.30%,11.40%,131,44%,14.90%,36,-16.30%,-49.30%,14,-4,-21,100.60%,0.50%,3%,95120
"San Jose, CA - Almaden Valley",13-Apr,$954K,-3.90%,14%,116,31.80%,31.80%,161,22.90%,24.80%,52,44.40%,-31.60%,12,-2,-7,102.20%,1.60%,3.90%,95120
"San Jose, CA - Almaden Valley",13-May,$978K,2.50%,14.30%,150,29.30%,45.60%,187,16.10%,23.80%,55,5.80%,-35.30%,11,-1,-7,102.80%,0.70%,3.50%,95120
"San Jose, CA - Almaden Valley",13-Jun,$985K,0.70%,10.20%,164,9.30%,46.40%,189,1.10%,32.20%,57,3.60%,-18.60%,10,-1,-8,103.70%,0.80%,4%,95120
"San Jose, CA - Almaden Valley",13-Jul,"$1,017K",3.30%,11.70%,156,-4.90%,22.80%,176,-6.90%,25.70%,61,7%,-21.80%,10,0,-8,103.60%,0%,3.80%,95120
"San Jose, CA - Almaden Valley",13-Aug,"$1,000K",-1.60%,12.40%,153,-1.90%,24.40%,151,-14.20%,21.80%,43,-29.50%,-39.40%,12,2,-8,103.20%,-0.40%,3.60%,95120
"San Jose, CA - Almaden Valley",13-Sep,"$1,005K",0.50%,15.80%,144,-5.90%,35.80%,138,-8.60%,20%,47,9.30%,-34.70%,12,0,-10,102.60%,-0.60%,2.80%,95120
"San Jose, CA - Almaden Valley",13-Oct,"$1,015K",1%,15.60%,125,-13.20%,25%,112,-18.80%,4.70%,37,-21.30%,-44.80%,15,3,-8,102%,-0.70%,2.20%,95120
"San Jose, CA - Almaden Valley",13-Nov,"$1,068K",5.20%,18.70%,107,-14.40%,11.50%,84,-25%,-1.20%,19,-48.60%,-55.80%,15,0,-7,101.20%,-0.80%,1.30%,95120
"San Jose, CA - Almaden Valley",13-Dec,"$1,099K",2.90%,21.80%,90,-15.90%,-3.20%,54,-35.70%,-18.20%,12,-36.80%,-60%,17,2,-6,100.30%,-0.80%,0.80%,95120
"San Jose, CA - Almaden Valley",14-Jan,"$1,115K",1.50%,22.50%,74,-17.80%,-8.60%,55,1.90%,-15.40%,24,100%,-29.40%,15,-2,-11,101.20%,0.80%,1.80%,95120
"San Jose, CA - Almaden Valley",14-Feb,"$1,110K",-0.40%,22%,55,-25.70%,-26.70%,83,50.90%,-8.80%,33,37.50%,-23.30%,13,-2,-5,102.50%,1.30%,2.40%,95120
"San Jose, CA - Almaden Valley",14-Mar,"$1,102K",-0.70%,11%,74,34.50%,-15.90%,125,50.60%,-4.60%,40,21.20%,11.10%,9,-4,-5,104.10%,1.60%,3.50%,95120
"San Jose, CA - Almaden Valley",14-Apr,"$1,151K",4.40%,20.60%,102,37.80%,-12.10%,149,19.20%,-7.50%,44,10%,-15.40%,9,0,-3,104.40%,0.30%,2.20%,95120
"San Jose, CA - Almaden Valley",14-May,"$1,183K",2.80%,21%,132,29.40%,-12%,171,14.80%,-8.60%,61,38.60%,10.90%,9,0,-2,104.40%,0%,1.60%,95120
"San Jose, CA - Almaden Valley",14-Jun,"$1,200K",1.50%,21.90%,132,0%,-19.50%,159,-7%,-15.90%,57,-6.60%,0%,10,1,0,105.30%,0.90%,1.70%,95120
"San Jose, CA - Almaden Valley",14-Jul,"$1,200K",0%,18.10%,138,4.50%,-11.50%,149,-6.30%,-15.30%,53,-7%,-13.10%,10,0,0,105%,-0.30%,1.40%,95120
"San Jose, CA - Almaden Valley",14-Aug,"$1,200K",0%,20%,143,3.60%,-6.50%,110,-26.20%,-27.20%,41,-22.60%,-4.70%,12,2,0,103.80%,-1.20%,0.60%,95120
"San Jose, CA - Almaden Valley",14-Sep,"$1,200K",0%,19.40%,121,-15.40%,-16%,101,-8.20%,-26.80%,52,26.80%,10.60%,13,1,1,102.90%,-0.90%,0.30%,95120
"San Jose, CA - Almaden Valley",14-Oct,"$1,203K",0.20%,18.50%,90,-25.60%,-28%,88,-12.90%,-21.40%,49,-5.80%,32.40%,16,3,1,101.80%,-1.10%,-0.10%,95120
"San Jose, CA - Almaden Valley",14-Nov,"$1,233K",2.50%,15.40%,58,-35.60%,-45.80%,80,-9.10%,-4.80%,42,-14.30%,121.10%,19,3,4,102.10%,0.30%,1%,95120
"San Jose, CA - Almaden Valley",14-Dec,"$1,192K",-3.30%,8.40%,58,0%,-35.60%,56,-30%,3.70%,21,-50%,75%,27,9,10,101.30%,-0.80%,1%,95120
"San Jose, CA - Almaden Valley",15-Jan,"$1,213K",1.80%,8.70%,62,6.90%,-16.20%,53,-5.40%,-3.60%,33,57.10%,37.50%,32,5,17,100.50%,-0.80%,-0.70%,95120
"San Jose, CA - Almaden Valley",15-Feb,"$1,245K",2.70%,12.20%,61,-1.60%,10.90%,76,43.40%,-8.40%,41,24.20%,24.20%,30,-3,17,100.80%,0.30%,-1.70%,95120
"San Jose, CA - Almaden Valley",15-Mar,"$1,298K",4.20%,17.70%,76,24.60%,2.70%,128,68.40%,2.40%,52,26.80%,30%,15,-15,6,103.50%,2.70%,-0.60%,95120
"San Jose, CA - Almaden Valley",15-Apr,"$1,295K",-0.20%,12.60%,107,40.80%,4.90%,155,21.10%,4%,52,0%,18.20%,12,-3,3,105.40%,1.90%,1%,95120
"San Jose, CA - Almaden Valley",15-May,"$1,329K",2.60%,12.40%,140,30.80%,6.10%,175,12.90%,2.30%,64,23.10%,4.90%,11,-2,2,106.50%,1.10%,2%,95120
"San Jose, CA - Almaden Valley",15-Jun,"$1,301K",-2.10%,8.40%,141,0.70%,6.80%,151,-13.70%,-5%,63,-1.60%,10.50%,11,1,1,105.90%,-0.60%,0.60%,95120
"San Jose, CA - Almaden Valley",15-Jul,"$1,320K",1.50%,10%,127,-9.90%,-8%,139,-7.90%,-6.70%,58,-7.90%,9.40%,12,1,2,104.70%,-1.20%,-0.30%,95120
"San Jose, CA - Almaden Valley",15-Aug,"$1,285K",-2.70%,7.10%,115,-9.40%,-19.60%,115,-17.30%,4.50%,53,-8.60%,29.30%,19,7,7,102.50%,-2.20%,-1.30%,95120
"San Jose, CA - Almaden Valley",15-Sep,"$1,300K",1.20%,8.30%,117,1.70%,-3.30%,112,-2.60%,10.90%,57,7.50%,9.60%,24,6,11,102.10%,-0.40%,-0.80%,95120
"San Jose, CA - Almaden Valley",15-Oct,"$1,278K",-1.70%,6.20%,100,-14.50%,11.10%,99,-11.60%,12.50%,53,-7%,8.20%,22,-2,6,102.30%,0.20%,0.50%,95120
"San Jose, CA - Almaden Valley",15-Nov,"$1,283K",0.40%,4.10%,79,-21%,36.20%,76,-23.20%,-5%,36,-32.10%,-14.30%,22,0,4,102.90%,0.60%,0.80%,95120
"San Jose, CA - Almaden Valley",15-Dec,"$1,283K",0%,7.70%,67,-15.20%,15.50%,53,-30.30%,-5.40%,30,-16.70%,42.90%,30,8,3,101.10%,-1.80%,-0.20%,95120
"San Jose, CA - Almaden Valley",16-Jan,"$1,257K",-2%,3.70%,64,-4.50%,3.20%,37,-30.20%,-30.20%,23,-23.30%,-30.30%,41,12,9,101%,-0.10%,0.50%,95120
"San Jose, CA - Almaden Valley",16-Feb,"$1,265K",0.60%,1.60%,58,-9.40%,-4.90%,67,81.10%,-11.80%,43,87%,4.90%,51,10,21,100.20%,-0.80%,-0.60%,95120
"San Jose, CA - Almaden Valley",16-Mar,"$1,301K",2.90%,0.30%,57,-1.70%,-25%,105,56.70%,-18%,57,32.60%,9.60%,20,-31,5,102.90%,2.70%,-0.50%,95120
"San Jose, CA - Almaden Valley",16-Apr,"$1,445K",11.10%,11.60%,83,45.60%,-22.40%,145,38.10%,-6.50%,69,21.10%,32.70%,18,-2,6,102.90%,0%,-2.50%,95120
"San Jose, CA - Almaden Valley",16-May,"$1,351K",-6.50%,1.60%,104,25.30%,-25.70%,165,13.80%,-5.70%,84,21.70%,31.30%,16,-2,6,103.40%,0.40%,-3.10%,95120
"San Jose, CA - Almaden Valley",16-Jun,"$1,320K",-2.30%,1.50%,129,24%,-8.50%,165,0%,9.30%,86,2.40%,36.50%,18,2,7,102.40%,-0.90%,-3.50%,95120
"San Jose, CA - Almaden Valley",16-Jul,"$1,300K",-1.50%,-1.50%,120,-7%,-5.50%,153,-7.30%,10.10%,82,-4.70%,41.40%,24,6,12,101.70%,-0.70%,-3%,95120
"San Jose, CA - Almaden Valley",16-Aug,"$1,301K",0.10%,1.20%,130,8.30%,13%,127,-17%,10.40%,61,-25.60%,15.10%,31,8,13,100.70%,-1%,-1.80%,95120
"San Jose, CA - Almaden Valley",16-Sep,"$1,303K",0.10%,0.20%,120,-7.70%,2.60%,112,-11.80%,0%,62,1.60%,8.80%,37,6,13,99.80%,-0.90%,-2.30%,95120
"San Jose, CA - Almaden Valley",16-Oct,"$1,343K",3.10%,5.10%,113,-5.80%,13%,99,-11.60%,0%,52,-16.10%,-1.90%,38,2,16,99.70%,-0.10%,-2.60%,95120
"San Jose, CA - Almaden Valley",16-Nov,"$1,353K",0.70%,5.40%,94,-16.80%,19%,81,-18.20%,6.60%,46,-11.50%,27.80%,38,0,16,99.50%,-0.10%,-3.40%,95120
"San Jose, CA - Almaden Valley",16-Dec,"$1,350K",-0.20%,5.20%,73,-22.30%,9%,50,-38.30%,-5.70%,21,-54.30%,-30%,38,0,9,99.50%,-0.10%,-1.70%,95120
"San Jose, CA - Anderson East",12-Jan,$405K,-3.60%,-6.50%,17,30.80%,54.50%,12,-14.30%,-20%,5,0%,-64.30%,17,-23,-12,101.90%,1.80%,4.80%,95123
"San Jose, CA - Anderson East",12-Feb,$410K,1.20%,-3.50%,18,5.90%,38.50%,16,33.30%,6.70%,4,-20%,-73.30%,15,-2,-14,101.50%,-0.50%,3.80%,95123
"San Jose, CA - Anderson East",12-Mar,$422K,2.90%,8.90%,17,-5.60%,41.70%,13,-18.80%,-7.10%,4,0%,-73.30%,12,-3,-17,100.80%,-0.60%,3.90%,95123
"San Jose, CA - Anderson East",12-Apr,$440K,4.30%,10.60%,12,-29.40%,20%,13,0%,8.30%,3,-25%,-75%,15,3,-7,101.40%,0.60%,2.10%,95123
"San Jose, CA - Anderson East",12-May,$465K,5.70%,16.90%,10,-16.70%,-16.70%,10,-23.10%,-28.60%,4,33.30%,-75%,62,47,24,101%,-0.40%,2.90%,95123
"San Jose, CA - Anderson East",12-Jun,$481K,3.40%,20.90%,10,0%,-28.60%,9,-10%,-35.70%,4,0%,-69.20%,29,-33,-54,101.40%,0.40%,1.40%,95123
"San Jose, CA - Anderson East",12-Jul,$475K,-1.20%,19.60%,7,-30%,-56.30%,10,11.10%,-28.60%,3,-25%,-72.70%,27,-2,-39,99.70%,-1.70%,-2.10%,95123
"San Jose, CA - Anderson East",12-Aug,$487K,2.40%,24.70%,9,28.60%,-18.20%,10,0%,0%,4,33.30%,-60%,27,0,8,101.50%,1.80%,-2.50%,95123
"San Jose, CA - Anderson East",12-Sep,$506K,4.10%,29.80%,8,-11.10%,14.30%,9,-10%,0%,3,-25%,-66.70%,22,-6,8,102.90%,1.40%,-1.60%,95123
"San Jose, CA - Anderson East",12-Oct,$530K,4.70%,2.90%,9,12.50%,28.60%,9,0%,-18.20%,5,66.70%,-44.40%,16,-6,-31,103.40%,0.50%,5.40%,95123
"San Jose, CA - Anderson East",12-Nov,$483K,-9%,9%,7,-22.20%,-30%,6,-33.30%,-50%,2,-60%,-60%,9,-7,-35,104.30%,0.90%,5.20%,95123
"San Jose, CA - Anderson East",12-Dec,$504K,4.50%,20%,6,-14.30%,-53.80%,7,16.70%,-50%,2,0%,-60%,18,9,-23,102%,-2.30%,1.90%,95123
"San Jose, CA - Anderson East",13-Jan,$475K,-5.80%,17.30%,5,-16.70%,-70.60%,7,0%,-41.70%,3,50%,-40%,23,6,6,99.80%,-2.20%,-2.10%,95123
"San Jose, CA - Anderson East",13-Feb,$553K,16.40%,34.90%,5,0%,-72.20%,7,0%,-56.30%,,,,23,0,8,103.80%,4%,2.30%,95123
"San Jose, CA - Anderson East",13-Mar,$557K,0.70%,32%,7,40%,-58.80%,12,71.40%,-7.70%,3,,-25%,10,-13,-2,106%,2.20%,5.20%,95123
"San Jose, CA - Anderson East",13-Apr,$569K,2.20%,29.30%,15,114.30%,25%,13,8.30%,0%,4,33.30%,33.30%,8,-2,-7,107.30%,1.20%,5.90%,95123
"San Jose, CA - Anderson East",13-May,$572K,0.60%,23.10%,14,-6.70%,40%,14,7.70%,40%,3,-25%,-25%,9,1,-53,106.70%,-0.60%,5.70%,95123
"San Jose, CA - Anderson East",13-Jun,$585K,2.20%,21.60%,12,-14.30%,20%,11,-21.40%,22.20%,3,0%,-25%,10,1,-19,106.90%,0.20%,5.50%,95123
"San Jose, CA - Anderson East",13-Jul,$641K,9.60%,34.90%,6,-50%,-14.30%,12,9.10%,20%,9,200%,200%,20,10,-8,104.50%,-2.30%,4.90%,95123
"San Jose, CA - Anderson East",13-Aug,$597K,-6.90%,22.60%,8,33.30%,-11.10%,14,16.70%,40%,6,-33.30%,50%,19,-1,-9,103.30%,-1.20%,1.80%,95123
"San Jose, CA - Anderson East",13-Sep,$590K,-1.10%,16.50%,11,37.50%,37.50%,13,-7.10%,44.40%,6,0%,100%,24,6,3,101.90%,-1.40%,-1%,95123
"San Jose, CA - Anderson East",13-Oct,$579K,-1.90%,9.20%,11,0%,22.20%,10,-23.10%,11.10%,6,0%,20%,25,1,9,100.70%,-1.30%,-2.80%,95123
"San Jose, CA - Anderson East",13-Nov,$579K,0%,20%,9,-18.20%,28.60%,8,-20%,33.30%,5,-16.70%,150%,32,7,23,99.60%,-1%,-4.70%,95123
"San Jose, CA - Anderson East",13-Dec,$590K,1.90%,17.10%,6,-33.30%,0%,8,0%,14.30%,6,20%,200%,45,13,28,100.90%,1.30%,-1.10%,95123
"San Jose, CA - Anderson East",14-Jan,$613K,3.80%,28.90%,4,-33.30%,-20%,12,50%,71.40%,6,0%,100%,44,-2,21,102.70%,1.80%,2.90%,95123
"San Jose, CA - Anderson East",14-Feb,$615K,0.40%,11.20%,9,125%,80%,15,25%,114.30%,5,-16.70%,,42,-2,19,104.30%,1.70%,0.50%,95123
"San Jose, CA - Anderson East",14-Mar,$624K,1.40%,11.90%,12,33.30%,71.40%,19,26.70%,58.30%,8,60%,166.70%,20,-22,10,101.90%,-2.40%,-4.10%,95123
"San Jose, CA - Anderson East",14-Apr,$630K,1%,10.70%,18,50%,20%,16,-15.80%,23.10%,6,-25%,50%,18,-3,10,102.20%,0.30%,-5%,95123
"San Jose, CA - Anderson East",14-May,$623K,-1.20%,8.80%,18,0%,28.60%,20,25%,42.90%,9,50%,200%,17,-1,8,100.70%,-1.50%,-6%,95123
"San Jose, CA - Anderson East",14-Jun,$630K,1.20%,7.70%,19,5.60%,58.30%,18,-10%,63.60%,9,0%,200%,19,2,9,101.60%,0.90%,-5.20%,95123
"San Jose, CA - Anderson East",14-Jul,$615K,-2.40%,-4.10%,15,-21.10%,150%,19,5.60%,58.30%,11,22.20%,22.20%,20,1,1,101.10%,-0.50%,-3.50%,95123
"San Jose, CA - Anderson East",14-Aug,$630K,2.40%,5.60%,11,-26.70%,37.50%,13,-31.60%,-7.10%,11,0%,83.30%,20,0,2,101.70%,0.60%,-1.60%,95123
"San Jose, CA - Anderson East",14-Sep,$610K,-3.20%,3.40%,8,-27.30%,-27.30%,10,-23.10%,-23.10%,8,-27.30%,33.30%,21,1,-3,99.90%,-1.80%,-2%,95123
"San Jose, CA - Anderson East",14-Oct,$605K,-0.80%,4.50%,6,-25%,-45.50%,8,-20%,-20%,7,-12.50%,16.70%,35,14,10,99.70%,-0.20%,-1%,95123
"San Jose, CA - Anderson East",14-Nov,$630K,4.10%,8.80%,10,66.70%,11.10%,7,-12.50%,-12.50%,5,-28.60%,0%,52,17,20,99.30%,-0.40%,-0.40%,95123
"San Jose, CA - Anderson East",14-Dec,$640K,1.60%,8.50%,11,10%,83.30%,6,-14.30%,-25%,3,-40%,-50%,35,-17,-10,99.60%,0.30%,-1.30%,95123
"San Jose, CA - Anderson East",15-Jan,$640K,0%,4.50%,11,0%,175%,7,16.70%,-41.70%,5,66.70%,-16.70%,35,0,-9,99.60%,0%,-3.10%,95123
"San Jose, CA - Anderson East",15-Feb,$623K,-2.70%,1.30%,6,-45.50%,-33.30%,10,42.90%,-33.30%,7,40%,40%,33,-3,-10,100.40%,0.80%,-3.90%,95123
"San Jose, CA - Anderson East",15-Mar,$665K,6.70%,6.70%,6,0%,-50%,16,60%,-15.80%,9,28.60%,12.50%,15,-18,-5,103.50%,3.10%,1.60%,95123
"San Jose, CA - Anderson East",15-Apr,$677K,1.70%,7.40%,10,66.70%,-44.40%,19,18.80%,18.80%,8,-11.10%,33.30%,16,1,-2,104.10%,0.60%,1.90%,95123
"San Jose, CA - Anderson East",15-May,$674K,-0.40%,8.20%,18,80%,0%,17,-10.50%,-15%,6,-25%,-33.30%,15,-1,-2,104.60%,0.50%,3.90%,95123
"San Jose, CA - Anderson East",15-Jun,$670K,-0.60%,6.30%,17,-5.60%,-10.50%,16,-5.90%,-11.10%,3,-50%,-66.70%,16,1,-4,103.90%,-0.70%,2.30%,95123
"San Jose, CA - Anderson East",15-Jul,$670K,0%,8.90%,15,-11.80%,0%,13,-18.80%,-31.60%,3,0%,-72.70%,13,-3,-8,103.70%,-0.30%,2.60%,95123
"San Jose, CA - Anderson East",15-Aug,$685K,2.20%,8.70%,15,0%,36.40%,11,-15.40%,-15.40%,1,-66.70%,-90.90%,21,9,1,102%,-1.70%,0.30%,95123
"San Jose, CA - Anderson East",15-Sep,$700K,2.20%,14.80%,13,-13.30%,62.50%,9,-18.20%,-10%,4,300%,-50%,23,2,2,102.10%,0.10%,2.20%,95123
"San Jose, CA - Anderson East",15-Oct,$680K,-2.90%,12.40%,11,-15.40%,83.30%,7,-22.20%,-12.50%,3,-25%,-57.10%,24,1,-11,101.70%,-0.40%,2%,95123
"San Jose, CA - Anderson East",15-Nov,$669K,-1.70%,6.10%,6,-45.50%,-40%,6,-14.30%,-14.30%,1,-66.70%,-80%,30,6,-23,101.90%,0.20%,2.70%,95123
"San Jose, CA - Anderson East",15-Dec,$717K,7.30%,12%,6,0%,-45.50%,3,-50%,-50%,1,0%,-66.70%,36,6,1,103.10%,1.10%,3.50%,95123
"San Jose, CA - Anderson East",16-Jan,$773K,7.70%,20.70%,7,16.70%,-36.40%,2,-33.30%,-71.40%,1,0%,-80%,36,1,1,103%,-0.10%,3.40%,95123
"San Jose, CA - Anderson East",16-Feb,$781K,1.10%,25.40%,4,-42.90%,-33.30%,4,100%,-60%,1,0%,-85.70%,43,7,11,102.10%,-0.90%,1.70%,95123
